order_id,delivery_method,done_delivery_datetime,done_delivery_location
122c426e-9ae9-46ba-9fd2-b96d49af5c09,FaceToFace,2022-10-15 19:25:00,Main Library
b73ba7a6-da11-467b-9c55-f22a2aaafe1c,FaceToFace,2023-10-09 07:01:00,Gongtong Lecture Building
727ce6bf-6d9f-46b8-b5c2-ea76c89b0c1c,FaceToFace,2022-09-13 22:12:00,XiaoXiaoFu Food Service
b40d0534-1745-4536-afcc-381bd95c998c,FaceToFace,2023-05-16 23:42:00,Sports Center
80064604-2149-4adb-af74-15638771422c,FaceToFace,2022-01-07 01:05:00,Life Science Building
6ffacab0-f8b0-4917-a63f-dd08b1f51073,Freight,2022-06-19 04:43:00,Administration Building
3925ee6a-ea39-4e30-a13b-c1a4c5faa05d,FaceToFace,2022-06-19 04:43:00,Gongguan Metro Station Exit4
8322bee1-9940-4ddf-8e87-5d344df57436,FaceToFace,2023-10-09 07:01:00,Gongtong Lecture Building
3a9b6c08-8911-4fd8-b844-8f0f0a13c232,Freight,2022-06-14 01:36:00,Fu Bell
2db5ba41-c057-4bb0-b56c-36c1a3c7535f,FaceToFace,2022-07-12 19:04:00,Main Library
91eda2b0-112f-4eb7-9776-76b469585fbf,FaceToFace,2023-06-29 15:43:00,Drunken Moon Lake
875aff38-1acd-4b79-98b9-0a2930b5920c,Freight,2022-05-20 21:46:00,XiaoXiaoFu Food Service
039787b8-0641-4ef4-be43-9dde684a5317,Freight,2022-10-15 19:25:00,Banqiao Station 7-11
7cbf5e5a-bdce-4f7d-918e-e762ba802efe,FaceToFace,2023-07-27 13:03:00,Sports Center
24409daf-aa04-4031-8f95-e4ce15b00b8d,FaceToFace,2023-05-16 23:42:00,Gongguan Metro Station Exit1
dfdf5da9-764c-4947-9d89-a122227bd24c,FaceToFace,2022-10-15 22:58:00,Life Science Building
530ff388-1dca-457a-807f-1afde7fe4a09,FaceToFace,2022-06-07 08:22:00,Xinsheng Lecture Building
3bb41512-da49-40c0-9582-6e128acb5ab9,FaceToFace,2022-02-07 23:40:00,Gongtong Lecture Building
73158bfd-b04d-44d2-a137-8022ff3e5051,FaceToFace,2022-08-07 11:34:00,Life Science Building
c60fbe9d-b229-40da-a186-4ada963343fe,FaceToFace,2023-03-24 18:22:00,Life Science Building
9045c207-68e3-4f25-949b-c92d885ea383,FaceToFace,2023-12-11 08:34:00,Taiwan Metro Station 7-11
bb77fdb1-8284-4ec4-9dfe-76ecce5d5c8c,FaceToFace,2022-05-20 21:44:00,Administration Building
7af2ec2e-4909-4a0e-a714-1e2e0e7bd9e3,Freight,2023-05-16 23:42:00,Main Library
91d9f96b-6d99-4ca0-bbce-c4fd92ae9381,FaceToFace,2023-12-28 07:32:00,Administration Building
38ef2ba6-be37-4fc6-ba5b-8f47c896399e,FaceToFace,2023-09-12 07:20:00,Fu Bell
508aa041-f2a1-47e7-b472-8ef22c864d56,FaceToFace,2023-05-10 13:40:00,Gongguan Metro Station Exit4
b68177e8-9b1c-420d-84ea-adfe0b739afe,FaceToFace,2023-09-24 09:02:00,Life Science Building
a5bbabce-80df-427d-990c-a6515c8d08df,FaceToFace,2023-01-22 14:25:00,Fu Bell
300ae769-8cdc-4e45-8670-07fd85fb13ff,FaceToFace,2023-08-31 00:10:00,Gongguan Metro Station Exit2
c002156a-1f88-4569-9940-8d154010ddea,FaceToFace,2022-07-09 16:32:00,Xiaofu Food Service
70f10497-3100-43aa-b230-d168fb8e4adc,Freight,2023-12-17 00:59:00,XiaoXiaoFu Food Service
9e500f1e-e17b-46cd-b035-52e8114b3e99,FaceToFace,2022-11-12 02:18:00,Fu Bell
139f0d85-d199-4351-808a-3c63eae85c54,FaceToFace,2023-12-28 07:32:00,Sports Center
d4c667f6-6b15-4a42-9009-b0fc9b03d64e,FaceToFace,2022-09-29 20:47:00,Main Library
d1494cd1-98c9-4070-8c21-e54fd406e41f,FaceToFace,2023-03-17 16:58:00,Sports field
a3bfb031-4bd9-4dcb-a389-b2a292694ef6,FaceToFace,2022-06-20 13:34:00,Gongguan Metro Station Exit4
3c97b7ea-3fef-4c4d-bd66-5568970e5ff7,FaceToFace,2022-06-02 04:42:00,Drunken Moon Lake
6f010b2f-b1fc-4dd9-b106-b9c07bdabb53,FaceToFace,2023-07-08 16:50:00,Life Science Building
1dc2d194-867a-4094-b8a5-24e62a4d5fc2,FaceToFace,2022-10-29 20:11:00,Xiaofu Food Service
67c113df-74cf-4000-b343-6a5013d7ed5f,FaceToFace,2023-04-29 13:15:00,Xinsheng Lecture Building
e6001442-060f-49aa-9f45-a881b825d8f5,FaceToFace,2023-01-08 05:43:00,Life Science Building
ad5e963b-a2ba-4593-af8a-dad007fb4d83,FaceToFace,2022-02-07 23:40:00,Dapinglin Family Mart
cd87387a-7d96-4a38-9bf4-6471e075a349,Freight,2023-07-08 06:17:00,Drunken Moon Lake
372cb98e-7829-4541-b366-03fcb55cc8cc,Freight,2022-10-29 20:11:00,Gongguan Metro Station Exit2
9c42f50d-9487-4c9d-bbbd-df11744cb8f0,FaceToFace,2023-12-10 17:01:00,Banqiao Station 7-11
36a4bd66-ef46-499a-8003-4d18ecd04ce5,Freight,2022-06-17 14:12:00,Fu Bell
1de42360-f5e8-476c-b4bd-c388d31e687e,FaceToFace,2022-03-09 13:43:00,Xinsheng Lecture Building
d5d98a5b-137a-42ad-a9df-6e5f6b8aede6,FaceToFace,2022-02-07 23:40:00,Main Library
039fb454-68e1-4f32-9ded-be909bee063e,FaceToFace,2022-01-02 22:30:00,Gongtong Lecture Building
3c952520-9563-4b31-9441-c75604f14a9d,FaceToFace,2022-05-20 21:46:00,Gongguan Metro Station Exit3
19360894-9f65-42dc-a1e5-c2f182101e81,FaceToFace,2023-05-10 13:40:00,Sports field
31a355ac-5f62-4d24-9406-c6ceb8a13cd7,FaceToFace,2022-06-20 13:34:00,Gongguan Metro Station Exit4
576c1c48-7bbc-4008-872b-46cc9e8736ca,FaceToFace,2023-10-09 07:01:00,Sports Center
60245812-808e-457c-9164-0f2221734e27,FaceToFace,2022-07-05 16:35:00,XiaoXiaoFu Food Service
8870cb6a-16a9-4ba2-b55e-333de217e6d0,FaceToFace,2023-07-08 16:50:00,Gongguan Metro Station Exit2
e4e1543e-22d5-4934-9a1e-778c45a539fb,FaceToFace,2023-07-02 06:50:00,Gongguan Metro Station Exit2
cce4c06a-c489-4ef2-ab83-855f58edac03,Freight,2022-08-20 06:30:00,Life Science Building
b1a38221-1024-46ee-a03d-6fb2e3ea0265,FaceToFace,2023-12-11 08:34:00,Main Library
ce588ff9-b887-49c5-8e2f-5ee8f6e30b14,FaceToFace,2022-06-17 14:12:00,Gongtong Lecture Building
0c940b2d-ddfd-4e36-9945-3acdd08f73dd,FaceToFace,2022-09-29 20:47:00,Gongtong Lecture Building
a597b598-288d-4606-906d-33f58fb83046,FaceToFace,2023-07-27 13:03:00,Main Library
52cb3a8f-ab94-4f89-b3e4-9240ee6dc528,Freight,2023-06-12 12:27:00,Life Science Building
45df48ef-8d07-4d37-a640-59ee1cee9720,Freight,2023-03-19 09:01:00,Xinsheng Lecture Building
682e7f76-1653-4f95-aa92-382a06d986d6,FaceToFace,2023-08-07 12:24:00,Gongtong Lecture Building
59ea4db3-c4db-473e-8635-dc8e0e91f6ce,Freight,2023-09-24 13:04:00,Main Library
e7dfced6-33a2-49e3-bd66-15dfc0d75e42,FaceToFace,2022-06-14 01:36:00,Dapinglin Family Mart
830e8836-1a8a-46df-8028-a9b8ae16bf04,FaceToFace,2023-08-31 00:10:00,Gongguan Metro Station Exit2
5429eef6-3e77-414f-892d-0253e8cd2068,FaceToFace,2023-06-29 15:43:00,Gongguan Metro Station Exit1
f686f994-db79-4145-b3bd-37b5ff53f799,FaceToFace,2022-10-23 13:43:00,Dapinglin Family Mart
36344598-b0b7-4470-9ec1-6805adaf35b9,FaceToFace,2022-03-09 13:43:00,Lu-Ming Square
dca05443-bddd-48c7-8101-6a17ed347960,FaceToFace,2023-02-12 05:16:00,Life Science Building
11327ba5-6ca6-4d98-9489-ce1876d86798,Freight,2022-06-02 04:42:00,Xindian Baoqing 7-11
3372b7cf-3781-4ec0-9778-9418577de0e0,FaceToFace,2022-06-02 04:42:00,Fu Bell
b7f9a866-7d0d-4344-94e1-b8ad965857fc,FaceToFace,2023-07-29 12:23:00,Gongguan Metro Station Exit3
93dc0db1-f48f-4c0b-9a1c-fdbff7810dab,FaceToFace,2023-01-12 03:40:00,Xinsheng Lecture Building
c282aec2-f2eb-44e8-bf46-196097490e95,FaceToFace,2023-12-09 20:43:00,Dapinglin Family Mart
71196e9c-b29e-441e-90a8-47ae4594cdb9,FaceToFace,2023-07-21 05:48:00,Main Library
70960471-9830-42ca-92b3-ec0c4faa6cff,Freight,2023-02-23 02:30:00,Lu-Ming Square
eb159e4a-d67b-4e8b-b93f-44e49b3754e9,FaceToFace,2022-01-07 01:05:00,Banqiao Station 7-11
281d1c36-df63-44f5-9104-87dd0cfc1eb0,Freight,2023-09-24 13:04:00,Lu-Ming Square
f5b0936b-8520-4e21-8c5b-bb1f070d0e03,FaceToFace,2022-08-09 08:51:00,Gongguan Metro Station Exit2
a4d078ce-b97f-49bb-b4a6-4ac9b3709cc4,FaceToFace,2023-07-08 06:17:00,Gongguan Metro Station Exit2
74f02efb-4739-4ae6-b893-af3c128d5ec1,FaceToFace,2023-12-09 20:43:00,Gongguan Metro Station Exit4
9ea4a9bc-4b9a-47dd-ba55-b4dd7b3ceb24,FaceToFace,2022-09-07 20:53:00,Fu Bell
48db055c-06eb-4f13-92cf-10930d54c0cf,FaceToFace,2023-01-12 03:40:00,Sports Center
be5a166d-b62e-449a-97ce-6e4c0af614d9,Freight,2023-05-10 13:40:00,Gongguan Metro Station Exit3
77e3b464-0756-4c69-ad01-29e1e94b8259,Freight,2023-03-17 16:58:00,Xindian Baoqing 7-11
8fc22021-aa4f-4058-855a-3bc428d5d528,FaceToFace,2022-01-02 22:30:00,Gongguan Metro Station Exit2
156da39f-46df-45b7-b8a6-e6dbaf9df301,FaceToFace,2022-01-11 09:45:00,Gongtong Lecture Building
d6b169f0-80da-4ed8-b811-611d655a6178,FaceToFace,2023-05-06 00:23:00,Main Library
9eb14eeb-5e2e-4b99-98b5-3e77a5d1f4c1,FaceToFace,2022-07-05 16:35:00,Gongguan Metro Station Exit3
3462803a-b9dd-4fde-b05d-f8b066ec2de8,FaceToFace,2023-06-29 15:43:00,Drunken Moon Lake
bce26999-f435-4cb9-884a-008776195493,FaceToFace,2022-10-29 20:11:00,Main Library
1ce830aa-1a6e-4896-81f0-1f640aa9adcf,Freight,2023-01-12 03:40:00,Fu Bell
4d6d91e2-5a97-47ff-98c4-8b02e835ebbf,FaceToFace,2022-06-19 04:43:00,Drunken Moon Lake
bc804d1c-164e-4de9-8c87-267e19a51492,FaceToFace,2023-12-09 20:43:00,Gongguan Metro Station Exit1
41ab46ef-9512-49a3-9dfd-7b0e0a5e6504,Freight,2022-03-18 22:34:00,Putong Lecture Building
91dd2f03-13d4-443f-8172-42946e9293e2,FaceToFace,2023-04-29 13:15:00,Sports Center
a1299901-3509-4bc4-8d3f-0db17d477287,FaceToFace,2022-09-29 20:47:00,Lu-Ming Square
aa1bd58e-0a2b-4b74-b128-9355c03b70d4,FaceToFace,2022-10-23 13:43:00,Drunken Moon Lake
93bd2e74-3166-4b70-82a3-6c60af757120,FaceToFace,2023-02-23 02:30:00,Life Science Building
ab9b8f88-e2f0-4b77-a477-76dfd4797ec7,FaceToFace,2022-09-13 22:12:00,Main Library
f26782e0-bb2b-40a0-ada0-3421748be468,FaceToFace,2022-03-22 09:47:00,Drunken Moon Lake
2ed2cff5-7b22-4dc1-aebd-5e8cd6eebfe1,FaceToFace,2022-02-07 23:40:00,Lu-Ming Square
a281abfe-d2b1-4be2-86ba-16b9cd9bdb21,FaceToFace,2023-07-02 06:50:00,Gongguan Metro Station Exit4
926c541c-8d4c-424a-b40d-e6a31e3b9c60,FaceToFace,2023-03-17 16:58:00,Main Library
1f7852d6-1f16-4d2a-9ffa-e11475845f1c,FaceToFace,2022-01-16 22:08:00,Gongtong Lecture Building
468ce09c-2158-4c6c-9323-96f10ad62079,FaceToFace,2022-09-07 20:53:00,Sports Center
0469c56a-8972-4a57-b928-74fa1ed5fcc2,Freight,2023-12-31 09:50:00,Gongguan Metro Station Exit2
10928b0c-c93e-4047-b4bf-25fab21544a4,FaceToFace,2022-03-19 20:02:00,Gongguan Metro Station Exit4
fca4ade1-ad6c-4607-848f-939f8e4186c6,FaceToFace,2023-01-07 15:55:00,Gongguan Metro Station Exit4
c439e0af-3824-48ef-a28e-995461bb953c,FaceToFace,2022-06-07 08:22:00,Drunken Moon Lake
32cf2111-2d97-4bc8-bcaa-9cbcec9aa350,FaceToFace,2023-06-29 15:43:00,Main Library
b6fc68e2-2460-4e74-b36f-198ea3f5a7a8,Freight,2023-08-14 20:12:00,Drunken Moon Lake
726e4a09-6398-4041-8c7b-2bec73e9c019,Freight,2022-06-19 04:43:00,Gongtong Lecture Building
13201caa-6a55-4fce-be57-846458acad38,FaceToFace,2023-03-30 00:34:00,Main Library
8d450517-25d1-4cec-bf08-842b2ebde150,Freight,2022-05-20 21:46:00,Main Library
9f33c46a-4611-4628-8a82-453ca7608f98,FaceToFace,2022-08-09 08:51:00,Gongguan Metro Station Exit3
47ff97a1-b649-494c-9af5-ea50c4701486,FaceToFace,2023-01-07 15:55:00,Gongguan Metro Station Exit4
da81b5f5-c022-4c2b-b855-a052387709e7,FaceToFace,2023-07-27 13:03:00,Gongguan Metro Station Exit2
247c8017-0572-4ae2-b33a-1239ba5461df,Freight,2023-12-31 09:50:00,Gongguan Metro Station Exit4
45ebfe28-08e5-4e27-9a8d-de068e5893a8,FaceToFace,2022-03-22 09:47:00,Gongguan Metro Station Exit1
a1247335-6ad6-44c3-adfb-6b75153902ec,FaceToFace,2022-03-09 13:43:00,Gongguan Metro Station Exit2
cda29dfd-d54e-484b-a37f-88b55725b570,FaceToFace,2023-12-28 23:54:00,Gongguan Metro Station Exit2
efb9716e-1942-435f-a80d-b2bdeeffb5f4,FaceToFace,2022-08-20 06:30:00,Xinsheng Lecture Building
1510fd68-b2ca-4cb1-a560-cfc290e1350f,FaceToFace,2023-02-12 05:16:00,Drunken Moon Lake
9e0b55f9-847c-44fb-9d0e-9e4374892cdf,FaceToFace,2022-10-23 13:43:00,Gongguan Metro Station Exit4
f90b07c6-b9a7-4c9c-b79d-be22e0a02e9d,FaceToFace,2022-01-02 22:30:00,Gongtong Lecture Building
2b7734e0-c04e-456f-bc17-0d42ee6f6c15,FaceToFace,2023-06-10 07:02:00,XiaoXiaoFu Food Service
e11d6031-7beb-456f-bdcf-9ac71c1c7066,FaceToFace,2023-09-24 13:04:00,Gongtong Lecture Building
b00d3b02-fe13-4d9c-abe7-7c077e75edfd,FaceToFace,2022-03-22 09:47:00,Gongguan Metro Station Exit4
b128c7cb-e637-441b-be4a-04f07821994d,FaceToFace,2022-03-18 22:34:00,Gongtong Lecture Building
d854a515-3062-4813-bcc9-d622e6f123fc,FaceToFace,2023-07-08 06:17:00,Sports Center
621fb7e2-cf7e-4404-a8c4-07e00a127f56,FaceToFace,2022-05-02 05:43:00,Gongguan Metro Station Exit1
95e5bd04-bd4a-41ae-a411-a04917ffc2a6,FaceToFace,2022-07-08 05:15:00,Gongguan Metro Station Exit1
1b90a7c2-0f33-4f7f-b29e-1a0ead2627f1,FaceToFace,2023-08-07 12:24:00,Lu-Ming Square
6452f186-c2a6-463d-93a7-7f182b1ea22a,FaceToFace,2023-07-21 05:48:00,Gongtong Lecture Building
bf550ea2-2236-4f43-b920-d8ef86d49407,FaceToFace,2022-11-25 01:49:00,Gongguan Metro Station Exit2
cece8214-c939-4ff2-be06-816275154df6,FaceToFace,2022-10-15 22:58:00,Gongtong Lecture Building
9a78849c-dbe7-4326-86d9-10c657050d49,Freight,2022-11-02 17:28:00,Lu-Ming Square
529e9c31-7a17-4e38-815a-536834c3d01f,FaceToFace,2022-03-22 09:47:00,Gongtong Lecture Building
b63e3ddf-379d-4b17-b886-edd3282aa5db,FaceToFace,2023-07-02 06:50:00,XiaoXiaoFu Food Service
8214076c-b3cc-4b8c-9dd4-6222e367802d,FaceToFace,2022-10-15 19:25:00,Sports Center
4df79c04-3fda-458d-a2dc-2ff76224f805,Freight,2022-09-29 20:47:00,Gongtong Lecture Building
1fa9d7d2-d0d6-4fb0-a941-d02ad9d24fe8,FaceToFace,2023-06-10 07:02:00,Taiwan Metro Station 7-11
73c4b37a-718f-443f-8efe-94329554db56,FaceToFace,2022-01-16 22:08:00,Xiaofu Food Service
3906ae92-adbc-423e-aeff-ae53f7ce4632,FaceToFace,2022-08-07 11:34:00,Gongguan Metro Station Exit3
49b830dd-a6b7-433e-8ec5-bc4d8b10d521,FaceToFace,2022-12-05 13:31:00,Dapinglin Family Mart
912ed510-c578-4722-b689-fccd4df3543f,Freight,2023-03-24 18:22:00,Gongguan Metro Station Exit4
b4bcebbb-dbba-49b1-bd31-c7ef15cedc62,FaceToFace,2023-01-12 03:40:00,Banqiao Station 7-11
3700990b-ed67-4e7b-b136-78ae43ff0036,Freight,2022-01-02 22:30:00,Gongguan Metro Station Exit4
083b1364-5cc5-48cd-b801-d7628ec876cf,FaceToFace,2022-07-12 09:21:00,Life Science Building
08761683-0970-4718-a7b1-8359c202b322,FaceToFace,2023-07-29 12:23:00,ChangXing 7-11
1ca7150e-9964-4e8e-a7c2-e7ffa271b6fb,FaceToFace,2023-09-24 09:02:00,Life Science Building
2f570d94-4ac8-4a2f-9fb8-a5ccfd207199,FaceToFace,2023-03-19 09:01:00,Mingchuan Elementary School
0439dbd0-fdc2-4588-9aa5-4a0264ec4470,FaceToFace,2023-12-09 20:43:00,Drunken Moon Lake
1f1554a2-45db-49bc-bad7-ded08ef4d5f6,FaceToFace,2022-07-08 05:15:00,Sports field
632e55f5-dcd8-4f26-a31d-81d2cc12d89b,FaceToFace,2022-06-17 14:12:00,Gongtong Lecture Building
07fbf334-20c2-48f3-b495-8767ee5b87a1,FaceToFace,2022-11-12 02:18:00,Life Science Building
a51787bd-f4c4-430a-bd69-66414a2a09a8,Freight,2022-06-20 13:34:00,Gongtong Lecture Building
907f35f3-923f-43e0-97fa-37e6f807a44d,FaceToFace,2023-05-06 00:23:00,Lu-Ming Square
d78abee2-286f-4c03-9ac9-88fdc62ac711,FaceToFace,2023-09-02 18:01:00,Gongguan Metro Station Exit2
5433c2b9-7728-410a-986b-2846a9246ff5,FaceToFace,2023-08-31 00:10:00,Putong Lecture Building
41b566fe-f12c-4b59-bd2a-0f7f2a75fbc0,FaceToFace,2023-08-07 12:24:00,Drunken Moon Lake
0a42c1f7-265f-4f75-b11c-9bc98901b36e,FaceToFace,2023-03-19 09:01:00,Gongguan Metro Station Exit3
01571ee0-4b08-4644-a505-7ddc6e4871a2,FaceToFace,2023-06-10 07:02:00,Life Science Building
57c195cb-f60f-4b7d-934a-7a77aabb5b10,FaceToFace,2022-07-08 05:15:00,Gongtong Lecture Building
894815eb-f670-41f4-a9c0-e4de763aa6ca,FaceToFace,2023-02-17 14:45:00,Sports field
baee9ba5-10d3-4597-8618-925f0f886368,FaceToFace,2022-11-02 17:28:00,Life Science Building
314b6b1f-2399-4358-9b03-9f704092e134,FaceToFace,2022-03-22 09:47:00,Main Library
ed85ff5e-500c-4ffe-a305-a74ab9b87cf4,FaceToFace,2022-12-08 12:19:00,Main Library
1f02ff86-4d70-4f6f-8b60-a22c291d612d,FaceToFace,2023-07-08 16:50:00,Life Science Building
7f785498-aa71-4ad9-89f6-4cf17e01e70b,FaceToFace,2023-12-17 00:59:00,Sports Center
079af61e-dfe2-49e4-aba8-3ea2f3718d92,FaceToFace,2023-01-07 15:55:00,Gongguan Metro Station Exit3
06db48e1-cb4a-4880-a89e-b8b993347f9e,FaceToFace,2022-12-10 06:15:00,Drunken Moon Lake
ff892e03-c42a-4369-917a-679aa9b56564,FaceToFace,2023-01-22 14:25:00,Drunken Moon Lake
dfafa181-e35d-4bbe-8b52-9907e794aa33,Freight,2022-06-07 08:22:00,Administration Building
8a7904b3-4799-4fb6-8141-6cf21f1e6ee5,FaceToFace,2023-12-28 07:32:00,Gongguan Metro Station Exit3
b13033f8-9003-4d81-9fef-dd69f7dd07e0,FaceToFace,2023-09-26 20:21:00,Gongguan Metro Station Exit2
38188255-3230-494c-b88a-eaf9851cad3f,FaceToFace,2022-10-15 22:58:00,Sports Center
33196007-8db0-4c92-8633-7c3394247ba0,FaceToFace,2022-11-02 17:28:00,Gongguan Metro Station Exit2
c6cca927-0efe-4fd7-8826-d145bc1accf1,FaceToFace,2023-01-22 14:25:00,Main Library
67a4575f-393e-4068-8a86-767da0608e91,FaceToFace,2022-06-02 04:42:00,Sports Center
77638d28-3e81-4bcd-b5d9-92f3484a48a8,FaceToFace,2023-07-02 06:50:00,Gongguan Metro Station Exit4
545bd807-1e09-4205-af5b-85dc0f031c9b,FaceToFace,2023-01-12 03:40:00,Administration Building
eb12db16-3b8f-4edb-a8bf-e07c9aced3ae,FaceToFace,2023-01-22 14:25:00,Gongtong Lecture Building
4e2dbf72-4c74-45ef-8848-639b362f69a9,FaceToFace,2022-12-05 13:31:00,Sports Center
b7410575-6ebf-4180-9677-42ebda15f195,FaceToFace,2022-08-10 04:21:00,ChangXing 7-11
4ce392de-27b7-4d7d-8f24-d51271b2ddb9,FaceToFace,2022-05-20 21:46:00,Lu-Ming Square
90da8a60-8c44-453b-9b01-5dd9f20ca8fa,Freight,2022-05-20 21:46:00,Fu Bell
8c4eefa6-da12-4a59-b9d9-d11084414a1e,FaceToFace,2022-03-19 20:02:00,Gongguan Metro Station Exit2
fefaf89f-2284-432c-9a9c-e2ccb244a037,FaceToFace,2022-11-12 02:18:00,Drunken Moon Lake
9ba614c8-fdd6-4d52-b75e-d123620ffd43,FaceToFace,2022-01-02 22:30:00,Gongguan Metro Station Exit1
c2976286-be1f-4718-a89b-322124a67db4,FaceToFace,2022-06-07 08:22:00,Drunken Moon Lake
30c462a0-53a2-4235-9e72-5ada6fad8951,FaceToFace,2023-08-14 20:12:00,Gongguan Metro Station Exit2
94fd35ba-5eee-4014-9be6-b8eb326f32f9,FaceToFace,2023-03-14 21:01:00,Tainan Station Family Mart
29a1e824-a9d8-46be-8607-a23120d758f2,FaceToFace,2023-03-14 21:01:00,Putong Lecture Building
5ce98722-0b1f-492d-b515-948757299d01,FaceToFace,2022-03-22 09:47:00,Gongtong Lecture Building
16e559e7-af51-4b25-8ad3-48073a518671,Freight,2023-02-12 05:16:00,Drunken Moon Lake
679957ba-b7b6-43b0-ad87-0ec96ec861cb,Freight,2023-09-26 20:21:00,Life Science Building
7989ecf8-58c9-4bff-b28a-d0215bdd7e08,FaceToFace,2023-12-31 09:50:00,Fu Bell
4fa1ebb1-00b8-402d-99bb-0de65c4fff81,FaceToFace,2023-07-27 13:03:00,Xinsheng Lecture Building
706a29d5-9874-487f-8430-f9268e8787c9,FaceToFace,2022-02-07 23:40:00,Life Science Building
229e5586-d783-472b-bc45-fddc99eca2e0,Freight,2023-05-16 00:55:00,Xindian Baoqing 7-11
f0f1b1ee-bbc1-404c-9f5c-ce9bf01f0eb9,FaceToFace,2022-08-20 06:30:00,Gongtong Lecture Building
6aba8dcb-be69-4b62-9f33-0cda1c928fe9,FaceToFace,2023-09-26 20:21:00,Gongguan Metro Station Exit1
3494664d-1e6e-461e-b72c-ec9bbc9e7942,Freight,2023-12-09 20:43:00,XiaoXiaoFu Food Service
8579b935-fc8f-46a6-ad82-9ec3040ff962,FaceToFace,2023-07-17 00:20:00,Gongguan Metro Station Exit3
f1852c40-eddf-41f7-b906-9001d806738b,FaceToFace,2022-01-17 05:53:00,Gongguan Metro Station Exit2
3ea00bbb-8f85-47eb-a3d8-b7ac5c59b916,FaceToFace,2022-01-07 01:05:00,Fu Bell
3aaabe91-fb7b-4183-98d7-1cc30cdeb6f9,FaceToFace,2022-03-22 09:47:00,Lu-Ming Square
001ccc86-5192-425c-bf4f-7849319097b8,FaceToFace,2023-01-22 14:25:00,Lu-Ming Square
66a9edb5-b905-4bb9-9b91-ea14dca6a72c,Freight,2022-10-15 19:25:00,Drunken Moon Lake
3a15c2b4-311e-4e7c-8a5e-39f513e14a81,FaceToFace,2023-12-10 17:01:00,Life Science Building
4c86010b-b3c6-4554-973a-a060c6fd954a,FaceToFace,2023-08-14 20:12:00,Gongguan Metro Station Exit4
2898b8bd-84de-4493-ac94-5233d80dce7a,FaceToFace,2023-07-17 00:20:00,Sports Center
f9e92de5-dd1a-4f8d-aa9a-012bb60a0f20,FaceToFace,2022-01-06 16:48:00,XiaoXiaoFu Food Service
887298dc-9bf0-4396-a434-8d5164eb0220,FaceToFace,2023-06-12 12:27:00,Gongguan Metro Station Exit2
8163d352-87e3-4a4a-b479-d5ff41995ac7,FaceToFace,2023-06-12 12:27:00,Gongguan Metro Station Exit3
280aaaa1-4c68-45c7-8bd2-7f1b9910f286,FaceToFace,2022-10-29 20:11:00,Lu-Ming Square
5947abde-311f-4594-a534-18437d9deb8b,FaceToFace,2022-09-29 20:47:00,Gongtong Lecture Building
8ff71725-66cf-4f73-8355-6bcb00606c12,FaceToFace,2023-10-24 06:30:00,Putong Lecture Building
b9447c1d-4c4f-41d1-8c78-001fc3bfe938,FaceToFace,2022-06-17 14:12:00,Lu-Ming Square
03200430-5ed4-45ee-ac27-32bc5a451c26,FaceToFace,2023-08-13 20:12:00,XiaoXiaoFu Food Service
6cb0a31e-90ca-436d-8121-a1f6e6f7de60,FaceToFace,2022-06-02 04:42:00,Gongtong Lecture Building
567f6555-9389-42ca-83ae-689ff31b2657,FaceToFace,2023-06-29 15:43:00,Fu Bell
fc2b052f-38a9-4b80-b6a4-908fe2b71910,Freight,2022-05-14 14:06:00,Gongguan Metro Station Exit4
82d80721-9b41-42a4-96ef-38024a97cc46,FaceToFace,2022-01-06 16:48:00,Gongtong Lecture Building
8fb05e4b-2982-4b86-9539-482e1ae1faa7,FaceToFace,2022-12-21 00:48:00,Drunken Moon Lake
4e601990-59ca-4102-98a9-2b523c84956b,FaceToFace,2022-08-10 04:21:00,Life Science Building
14bca4c3-7b56-433a-9696-f238bb80aa73,FaceToFace,2022-09-08 01:12:00,Gongguan Metro Station Exit4
e95c89d2-c659-4d7f-bf41-56d9323800c5,FaceToFace,2023-09-26 20:21:00,Gongtong Lecture Building
cbafcb7f-d24e-40b6-9028-720c15cfbb76,FaceToFace,2022-05-02 05:43:00,Lu-Ming Square
58c889b8-903b-4643-bf62-cf1db9a8d0eb,Freight,2022-07-12 19:04:00,Lu-Ming Square
ee2124e7-7a74-40e8-94b2-b7a9920b367a,FaceToFace,2023-07-21 05:48:00,Fu Bell
bfda1fb1-fdad-42ca-92dd-3d751d2d0d20,FaceToFace,2023-08-13 20:12:00,Administration Building
e68c64a8-b83f-48d9-9c22-f4893daaf599,FaceToFace,2023-03-24 18:22:00,Lu-Ming Square
1781050e-40e4-40b1-ae4f-15b8d44b8afd,FaceToFace,2023-12-11 08:34:00,Banqiao Station 7-11
67a38679-f8ad-4c6e-bd20-1d21fe3dd806,FaceToFace,2023-08-07 12:24:00,Lu-Ming Square
6c97afe6-1775-4015-8700-91b9c76a3628,FaceToFace,2022-01-07 01:05:00,Gongguan Metro Station Exit3
712c459f-05bd-4ffd-965e-1e39887e1280,FaceToFace,2022-03-22 09:47:00,Gongguan Metro Station Exit4
ddabad4e-9b72-478a-b7a1-2ee7ec907534,FaceToFace,2023-01-12 03:40:00,Sports field
ea0584c3-5e64-437e-bac3-ddc30a282a8f,FaceToFace,2023-02-12 05:16:00,Administration Building
