order_id,buyer_id,transaction_status,buyer_confirmation,seller_confirmation,transaction_rate,transaction_content,place_order_datetime
21b598c1-7541-4792-94a1-0d80201e833d,b81402685,Cancel,Finish,Unfinished,0,,2023-01-23 15:47:34
d449b273-93fb-4c6b-a418-feda5833378a,b48711467,Underway,Finish,Unfinished,0,,2023-09-19 09:25:34
864025e8-c342-42d8-8f30-2f6ecf04564c,b50809533,Complete,Finish,Finish,4,nothing particularly impressive,2023-06-09 04:35:16
e0706586-7a69-49bb-9403-2fa700c98e46,b87248408,Complete,Finish,Finish,4,,2023-02-26 19:03:12
40a0c434-ab19-43a4-81fd-26816641ab23,b48711467,Underway,Unfinished,Unfinished,0,,2023-01-28 23:59:57
7b787943-9f98-488f-8a40-592092c2e0c9,b47717281,Cancel,Finish,Unfinished,0,,2023-01-11 07:21:43
771c888e-c70f-4c8d-b2e4-81d371bf32de,b09294091,Underway,Unfinished,Finish,0,,2022-12-24 07:17:46
07ee13f3-3ff7-4e56-a286-7d836845eb44,b54508641,Underway,Unfinished,Finish,0,,2023-01-28 23:59:57
cc6322b6-0704-4366-8d5a-94f1af5fae06,b62997101,Underway,Finish,Unfinished,0,,2023-12-02 18:50:37
e523bb16-5534-4fd7-b768-400bc69e2619,b79579692,Underway,Unfinished,Unfinished,0,,2023-07-17 19:57:27
3ea47489-d12d-4af3-a33b-77b4e4b5804b,b46349333,Complete,Finish,Finish,2,"Affordable prices, great value for money.",2023-03-13 03:08:43
e4e6cc81-4376-4423-a6ef-a951cd59a240,b70119270,Underway,Unfinished,Finish,0,,2023-09-14 04:32:30
6e6ba82a-267a-419b-8c49-fbc70301b20a,b25478137,Cancel,Finish,Unfinished,0,,2023-11-25 14:04:58
4ec1326a-b615-4c49-8216-ac2f46735e58,b74407264,Underway,Unfinished,Unfinished,0,,2023-12-15 08:57:03
bb6b39ad-7fe9-4392-852a-a3a160c9cc38,b91296701,Cancel,Finish,Unfinished,0,,2023-03-31 08:23:44
912722df-2ecd-4553-9745-957ec3901b58,b44469263,Complete,Finish,Finish,4,poor quality,2023-09-08 18:43:15
7a237108-962e-4b63-a267-f189ae803d83,b18980962,Underway,Unfinished,Unfinished,0,,2023-09-16 12:21:42
2ede3a0c-3f59-458d-b810-87e0b9e8131f,b56439742,Complete,Finish,Finish,2,Confirmation takes too long,2023-03-29 12:37:02
08a0782b-d2a6-4e56-90a8-e9c89b43d4c4,b84865982,Complete,Finish,Finish,1,,2023-04-10 04:56:13
f5cc6f0b-6f43-4e79-a3aa-468e29ddb5a4,b51771095,Underway,Unfinished,Finish,0,,2023-06-06 18:40:01
95bc31ee-715d-4259-81cd-190766714137,b79579692,Underway,Finish,Unfinished,0,,2023-09-20 09:08:11
c896df3d-c5aa-4348-9b8a-eca84559178d,b87500802,Underway,Unfinished,Finish,0,,2022-12-24 07:17:46
ca6d9e90-db71-4044-b1af-0c7f92a65362,b87500802,Cancel,Finish,Unfinished,0,,2023-01-23 15:47:34
87154aab-cbad-49f7-a444-425fa04ef407,b10488056,Underway,Unfinished,Finish,0,,2023-01-28 23:59:57
e49a9ab9-d873-4728-9f8f-9c92ce42d091,b02716888,Underway,Unfinished,Finish,0,,2023-06-13 15:22:25
088154d7-e1a0-41cb-8181-17aaadcd3ce1,b29980076,Underway,Finish,Unfinished,0,,2023-07-16 13:00:53
a9e6ccfd-7d92-4261-b221-f1b18985eba9,b74101441,Underway,Unfinished,Finish,0,,2023-06-06 18:40:01
257f0cca-ae9d-4237-8a3c-8698fce105d4,b85582768,Cancel,Unfinished,Finish,0,,2023-03-07 19:48:42
158d20a8-72cc-4241-bf88-62fb8bfadaba,b57129627,Complete,Finish,Finish,1,Confirmation takes too long,2023-10-02 04:19:38
8de9a9eb-7a25-4ad2-918a-77025d7bee3c,b85582768,Underway,Finish,Unfinished,0,,2023-06-13 09:00:42
2019d4c5-c324-48a0-9658-aa866a902055,b91296701,Cancel,Unfinished,Unfinished,0,,2022-12-17 22:24:45
122c426e-9ae9-46ba-9fd2-b96d49af5c09,b86808599,Underway,Unfinished,Unfinished,0,,2023-07-31 09:11:15
b73ba7a6-da11-467b-9c55-f22a2aaafe1c,b77444031,Underway,Finish,Unfinished,0,,2023-02-12 21:42:46
727ce6bf-6d9f-46b8-b5c2-ea76c89b0c1c,b87500802,Underway,Unfinished,Finish,0,,2023-02-18 10:18:09
b40d0534-1745-4536-afcc-381bd95c998c,b91296701,Underway,Finish,Unfinished,0,,2023-09-08 11:48:19
80064604-2149-4adb-af74-15638771422c,b81127483,Underway,Unfinished,Unfinished,0,,2023-01-15 16:50:33
6ffacab0-f8b0-4917-a63f-dd08b1f51073,b64838281,Cancel,Unfinished,Unfinished,0,,2023-03-06 18:37:03
3925ee6a-ea39-4e30-a13b-c1a4c5faa05d,b50809533,Underway,Unfinished,Unfinished,0,,2023-01-11 07:21:43
8322bee1-9940-4ddf-8e87-5d344df57436,b18980962,Underway,Unfinished,Finish,0,,2023-06-24 11:48:46
3a9b6c08-8911-4fd8-b844-8f0f0a13c232,b63367190,Cancel,Unfinished,Finish,0,,2023-10-20 07:55:27
2db5ba41-c057-4bb0-b56c-36c1a3c7535f,b30709021,Cancel,Finish,Unfinished,0,,2023-06-16 06:21:22
91eda2b0-112f-4eb7-9776-76b469585fbf,b30709021,Underway,Unfinished,Finish,0,,2023-05-02 06:07:36
875aff38-1acd-4b79-98b9-0a2930b5920c,b77718072,Cancel,Finish,Unfinished,0,,2023-12-15 08:57:03
039787b8-0641-4ef4-be43-9dde684a5317,b81127483,Underway,Unfinished,Unfinished,0,,2023-07-31 22:29:41
7cbf5e5a-bdce-4f7d-918e-e762ba802efe,b70119270,Underway,Finish,Unfinished,0,,2023-06-13 13:10:42
24409daf-aa04-4031-8f95-e4ce15b00b8d,b58174839,Underway,Finish,Unfinished,0,,2023-02-02 08:47:21
dfdf5da9-764c-4947-9d89-a122227bd24c,b72176783,Underway,Finish,Unfinished,0,,2023-03-06 18:37:03
530ff388-1dca-457a-807f-1afde7fe4a09,b63367190,Underway,Unfinished,Unfinished,0,,2023-03-07 19:48:42
3bb41512-da49-40c0-9582-6e128acb5ab9,b57155030,Underway,Unfinished,Finish,0,,2023-11-17 07:42:21
73158bfd-b04d-44d2-a137-8022ff3e5051,b30709021,Underway,Unfinished,Finish,0,,2023-03-13 03:08:43
c60fbe9d-b229-40da-a186-4ada963343fe,b32943596,Underway,Finish,Unfinished,0,,2023-04-11 07:52:12
9045c207-68e3-4f25-949b-c92d885ea383,b87248408,Complete,Finish,Finish,3,,2023-06-06 00:35:15
bb77fdb1-8284-4ec4-9dfe-76ecce5d5c8c,b56439742,Complete,Finish,Finish,3,nothing particularly impressive,2023-07-31 22:29:41
7af2ec2e-4909-4a0e-a714-1e2e0e7bd9e3,b83594721,Complete,Finish,Finish,1,,2023-05-21 11:37:14
91d9f96b-6d99-4ca0-bbce-c4fd92ae9381,b94795771,Underway,Finish,Unfinished,0,,2023-06-06 00:35:15
38ef2ba6-be37-4fc6-ba5b-8f47c896399e,b46916945,Underway,Unfinished,Unfinished,0,,2023-02-02 09:10:06
508aa041-f2a1-47e7-b472-8ef22c864d56,b63367190,Complete,Finish,Finish,2,,2023-10-29 23:00:47
b68177e8-9b1c-420d-84ea-adfe0b739afe,b82572217,Underway,Finish,Unfinished,0,,2023-02-02 09:10:06
a5bbabce-80df-427d-990c-a6515c8d08df,b66473901,Cancel,Unfinished,Unfinished,0,,2023-06-06 00:35:15
300ae769-8cdc-4e45-8670-07fd85fb13ff,b57129627,Complete,Finish,Finish,2,"Affordable prices, great value for money.",2023-01-12 04:37:02
c002156a-1f88-4569-9940-8d154010ddea,b03647857,Cancel,Unfinished,Unfinished,0,,2023-08-07 21:55:11
70f10497-3100-43aa-b230-d168fb8e4adc,b38479107,Underway,Finish,Unfinished,0,,2023-06-09 04:35:16
9e500f1e-e17b-46cd-b035-52e8114b3e99,b68312213,Cancel,Unfinished,Finish,0,,2023-05-13 01:53:14
139f0d85-d199-4351-808a-3c63eae85c54,b63367190,Underway,Unfinished,Unfinished,0,,2023-03-08 21:42:40
d4c667f6-6b15-4a42-9009-b0fc9b03d64e,b44469263,Complete,Finish,Finish,4,"Product doesn't match the description, false advertising.",2023-07-08 07:15:16
d1494cd1-98c9-4070-8c21-e54fd406e41f,b77718072,Underway,Finish,Unfinished,0,,2023-01-17 20:50:46
a3bfb031-4bd9-4dcb-a389-b2a292694ef6,b18980962,Cancel,Unfinished,Finish,0,,2023-06-16 06:21:22
3c97b7ea-3fef-4c4d-bd66-5568970e5ff7,b93798134,Underway,Unfinished,Finish,0,,2023-09-16 12:21:42
6f010b2f-b1fc-4dd9-b106-b9c07bdabb53,b64838281,Underway,Unfinished,Unfinished,0,,2023-05-07 06:06:53
1dc2d194-867a-4094-b8a5-24e62a4d5fc2,b47717281,Underway,Finish,Unfinished,0,,2023-01-09 11:54:15
67c113df-74cf-4000-b343-6a5013d7ed5f,b56439742,Underway,Unfinished,Unfinished,0,,2023-04-16 18:22:28
e6001442-060f-49aa-9f45-a881b825d8f5,b88118911,Underway,Finish,Unfinished,0,,2023-03-17 01:49:30
ad5e963b-a2ba-4593-af8a-dad007fb4d83,b84865982,Underway,Finish,Unfinished,0,,2023-07-31 15:41:45
cd87387a-7d96-4a38-9bf4-6471e075a349,b98158005,Complete,Finish,Finish,2,functional,2023-03-07 19:48:42
372cb98e-7829-4541-b366-03fcb55cc8cc,b07167467,Cancel,Unfinished,Unfinished,0,,2023-07-21 14:32:22
9c42f50d-9487-4c9d-bbbd-df11744cb8f0,b56439742,Complete,Finish,Finish,2,"Affordable prices, great value for money.",2023-05-19 02:09:36
36a4bd66-ef46-499a-8003-4d18ecd04ce5,b36101894,Underway,Unfinished,Finish,0,,2023-07-16 13:00:53
1de42360-f5e8-476c-b4bd-c388d31e687e,b68174155,Underway,Unfinished,Unfinished,0,,2023-09-08 18:43:15
d5d98a5b-137a-42ad-a9df-6e5f6b8aede6,b89766969,Underway,Unfinished,Unfinished,0,,2023-12-02 18:50:37
039fb454-68e1-4f32-9ded-be909bee063e,b10673081,Underway,Finish,Unfinished,0,,2023-09-22 19:37:13
3c952520-9563-4b31-9441-c75604f14a9d,b63367190,Underway,Finish,Unfinished,0,,2023-01-12 04:37:02
19360894-9f65-42dc-a1e5-c2f182101e81,b56700729,Complete,Finish,Finish,4,selecting the wrong product,2023-11-28 23:37:52
31a355ac-5f62-4d24-9406-c6ceb8a13cd7,b28683134,Underway,Unfinished,Finish,0,,2023-09-20 09:08:11
576c1c48-7bbc-4008-872b-46cc9e8736ca,b32943596,Underway,Unfinished,Finish,0,,2023-09-19 09:25:34
60245812-808e-457c-9164-0f2221734e27,b63367190,Complete,Finish,Finish,4,,2023-06-09 04:35:16
8870cb6a-16a9-4ba2-b55e-333de217e6d0,b74101441,Underway,Unfinished,Unfinished,0,,2023-06-12 20:26:11
e4e1543e-22d5-4934-9a1e-778c45a539fb,b64838281,Underway,Finish,Unfinished,0,,2023-06-06 00:35:15
cce4c06a-c489-4ef2-ab83-855f58edac03,b47730822,Underway,Unfinished,Unfinished,0,,2023-01-31 14:12:16
b1a38221-1024-46ee-a03d-6fb2e3ea0265,b89766969,Underway,Unfinished,Finish,0,,2023-09-08 11:48:19
ce588ff9-b887-49c5-8e2f-5ee8f6e30b14,b90166470,Underway,Unfinished,Unfinished,0,,2023-06-12 20:26:11
0c940b2d-ddfd-4e36-9945-3acdd08f73dd,b10673081,Underway,Unfinished,Unfinished,0,,2023-01-12 04:37:02
a597b598-288d-4606-906d-33f58fb83046,b79904053,Underway,Unfinished,Finish,0,,2023-03-31 08:23:44
52cb3a8f-ab94-4f89-b3e4-9240ee6dc528,b49117635,Cancel,Unfinished,Finish,0,,2023-08-02 04:29:40
45df48ef-8d07-4d37-a640-59ee1cee9720,b46916945,Complete,Finish,Finish,4,,2023-01-18 16:04:53
682e7f76-1653-4f95-aa92-382a06d986d6,b65923036,Cancel,Unfinished,Unfinished,0,,2023-04-10 04:56:13
59ea4db3-c4db-473e-8635-dc8e0e91f6ce,b68174155,Underway,Unfinished,Unfinished,0,,2023-02-20 13:53:13
e7dfced6-33a2-49e3-bd66-15dfc0d75e42,b52692137,Underway,Finish,Unfinished,0,,2023-05-21 10:39:12
830e8836-1a8a-46df-8028-a9b8ae16bf04,b10673081,Complete,Finish,Finish,1,,2023-11-15 09:42:21
5429eef6-3e77-414f-892d-0253e8cd2068,b79579692,Underway,Unfinished,Finish,0,,2023-05-19 02:09:36
f686f994-db79-4145-b3bd-37b5ff53f799,b63367190,Underway,Unfinished,Unfinished,0,,2023-05-07 04:55:24
36344598-b0b7-4470-9ec1-6805adaf35b9,b72176783,Cancel,Unfinished,Unfinished,0,,2023-09-06 08:47:58
dca05443-bddd-48c7-8101-6a17ed347960,b90166470,Underway,Finish,Unfinished,0,,2023-03-29 12:37:02
11327ba5-6ca6-4d98-9489-ce1876d86798,b83594721,Cancel,Finish,Unfinished,0,,2023-07-08 07:15:16
3372b7cf-3781-4ec0-9778-9418577de0e0,b81795472,Underway,Finish,Unfinished,0,,2023-09-05 04:15:57
b7f9a866-7d0d-4344-94e1-b8ad965857fc,b30709021,Cancel,Unfinished,Unfinished,0,,2023-06-24 11:48:46
93dc0db1-f48f-4c0b-9a1c-fdbff7810dab,b12395348,Underway,Finish,Unfinished,0,,2023-07-14 11:14:42
c282aec2-f2eb-44e8-bf46-196097490e95,b93798134,Complete,Finish,Finish,2,,2023-05-03 06:17:58
71196e9c-b29e-441e-90a8-47ae4594cdb9,b56439742,Underway,Finish,Unfinished,0,,2023-12-08 15:31:30
70960471-9830-42ca-92b3-ec0c4faa6cff,b87248408,Underway,Finish,Unfinished,0,,2023-08-02 04:29:40
eb159e4a-d67b-4e8b-b93f-44e49b3754e9,b83420220,Underway,Unfinished,Finish,0,,2023-02-26 19:03:12
281d1c36-df63-44f5-9104-87dd0cfc1eb0,b89955315,Cancel,Unfinished,Unfinished,0,,2023-06-16 06:21:22
f5b0936b-8520-4e21-8c5b-bb1f070d0e03,b89766969,Underway,Unfinished,Finish,0,,2023-11-23 14:11:50
a4d078ce-b97f-49bb-b4a6-4ac9b3709cc4,b49117635,Complete,Finish,Finish,1,,2023-11-15 09:42:21
74f02efb-4739-4ae6-b893-af3c128d5ec1,b74101441,Cancel,Finish,Unfinished,0,,2023-03-31 08:23:44
9ea4a9bc-4b9a-47dd-ba55-b4dd7b3ceb24,b25478137,Underway,Unfinished,Finish,0,,2023-03-06 18:37:03
48db055c-06eb-4f13-92cf-10930d54c0cf,b65923036,Underway,Finish,Unfinished,0,,2023-02-26 19:03:12
be5a166d-b62e-449a-97ce-6e4c0af614d9,b03647857,Underway,Unfinished,Unfinished,0,,2023-04-10 04:56:13
77e3b464-0756-4c69-ad01-29e1e94b8259,b92679613,Underway,Unfinished,Unfinished,0,,2023-11-15 09:42:21
8fc22021-aa4f-4058-855a-3bc428d5d528,b43401366,Underway,Finish,Unfinished,0,,2023-01-16 07:45:03
156da39f-46df-45b7-b8a6-e6dbaf9df301,b93516525,Underway,Unfinished,Finish,0,,2023-06-06 00:35:15
d6b169f0-80da-4ed8-b811-611d655a6178,b64292752,Complete,Finish,Finish,2,nothing particularly impressive,2023-01-15 16:50:33
9eb14eeb-5e2e-4b99-98b5-3e77a5d1f4c1,b18980962,Cancel,Finish,Unfinished,0,,2023-07-31 22:29:41
3462803a-b9dd-4fde-b05d-f8b066ec2de8,b14112506,Underway,Unfinished,Finish,0,,2023-11-17 07:42:21
bce26999-f435-4cb9-884a-008776195493,b88118911,Underway,Finish,Unfinished,0,,2023-08-02 04:29:40
1ce830aa-1a6e-4896-81f0-1f640aa9adcf,b12997834,Underway,Unfinished,Unfinished,0,,2023-09-08 11:48:19
4d6d91e2-5a97-47ff-98c4-8b02e835ebbf,b82664252,Underway,Unfinished,Finish,0,,2023-08-07 21:55:11
bc804d1c-164e-4de9-8c87-267e19a51492,b40804685,Underway,Unfinished,Unfinished,0,,2023-01-12 04:37:02
41ab46ef-9512-49a3-9dfd-7b0e0a5e6504,b14180145,Complete,Finish,Finish,1,Not bad,2023-10-29 23:00:47
91dd2f03-13d4-443f-8172-42946e9293e2,b13752456,Underway,Unfinished,Unfinished,0,,2023-10-02 23:03:22
a1299901-3509-4bc4-8d3f-0db17d477287,b82572217,Cancel,Unfinished,Unfinished,0,,2023-06-05 14:05:50
aa1bd58e-0a2b-4b74-b128-9355c03b70d4,b54508641,Underway,Finish,Unfinished,0,,2023-11-28 23:37:52
93bd2e74-3166-4b70-82a3-6c60af757120,b03647857,Cancel,Finish,Unfinished,0,,2023-07-08 03:03:36
ab9b8f88-e2f0-4b77-a477-76dfd4797ec7,b92679613,Underway,Unfinished,Unfinished,0,,2023-05-21 11:37:14
f26782e0-bb2b-40a0-ada0-3421748be468,b16967217,Cancel,Unfinished,Finish,0,,2023-06-16 06:21:22
2ed2cff5-7b22-4dc1-aebd-5e8cd6eebfe1,b81127483,Underway,Unfinished,Finish,0,,2023-03-29 12:37:02
a281abfe-d2b1-4be2-86ba-16b9cd9bdb21,b82572217,Underway,Unfinished,Unfinished,0,,2023-10-29 23:00:47
926c541c-8d4c-424a-b40d-e6a31e3b9c60,b38479107,Cancel,Finish,Unfinished,0,,2023-07-08 03:03:36
1f7852d6-1f16-4d2a-9ffa-e11475845f1c,b46916945,Underway,Finish,Unfinished,0,,2023-05-07 06:06:53
468ce09c-2158-4c6c-9323-96f10ad62079,b69410286,Underway,Unfinished,Finish,0,,2023-11-04 08:40:44
0469c56a-8972-4a57-b928-74fa1ed5fcc2,b18980962,Underway,Finish,Unfinished,0,,2023-12-15 08:57:03
10928b0c-c93e-4047-b4bf-25fab21544a4,b02658750,Cancel,Finish,Unfinished,0,,2023-03-06 18:37:03
fca4ade1-ad6c-4607-848f-939f8e4186c6,b61791828,Complete,Finish,Finish,4,Good quality,2023-05-07 06:06:53
c439e0af-3824-48ef-a28e-995461bb953c,b09294091,Cancel,Finish,Unfinished,0,,2023-09-08 18:43:15
32cf2111-2d97-4bc8-bcaa-9cbcec9aa350,b74407264,Cancel,Unfinished,Finish,0,,2023-01-09 11:54:15
b6fc68e2-2460-4e74-b36f-198ea3f5a7a8,b87500802,Underway,Unfinished,Finish,0,,2023-05-13 01:53:14
726e4a09-6398-4041-8c7b-2bec73e9c019,b76675206,Underway,Unfinished,Unfinished,0,,2023-11-17 11:29:18
13201caa-6a55-4fce-be57-846458acad38,b10673081,Underway,Unfinished,Unfinished,0,,2023-11-17 11:29:18
8d450517-25d1-4cec-bf08-842b2ebde150,b06719585,Cancel,Unfinished,Finish,0,,2023-02-02 09:10:06
9f33c46a-4611-4628-8a82-453ca7608f98,b66473901,Cancel,Unfinished,Finish,0,,2023-10-05 18:41:53
47ff97a1-b649-494c-9af5-ea50c4701486,b93798134,Cancel,Unfinished,Finish,0,,2023-10-02 23:03:22
da81b5f5-c022-4c2b-b855-a052387709e7,b02658750,Cancel,Unfinished,Unfinished,0,,2023-06-30 03:06:22
247c8017-0572-4ae2-b33a-1239ba5461df,b77718072,Cancel,Finish,Unfinished,0,,2023-04-11 07:52:12
45ebfe28-08e5-4e27-9a8d-de068e5893a8,b86808599,Underway,Unfinished,Unfinished,0,,2023-06-21 23:16:37
a1247335-6ad6-44c3-adfb-6b75153902ec,b72176783,Underway,Unfinished,Unfinished,0,,2023-05-13 01:53:14
cda29dfd-d54e-484b-a37f-88b55725b570,b50809533,Cancel,Unfinished,Unfinished,0,,2023-01-15 05:50:09
efb9716e-1942-435f-a80d-b2bdeeffb5f4,b46349333,Underway,Finish,Unfinished,0,,2023-03-07 19:48:42
1510fd68-b2ca-4cb1-a560-cfc290e1350f,b83420220,Cancel,Unfinished,Unfinished,0,,2023-07-31 15:41:45
9e0b55f9-847c-44fb-9d0e-9e4374892cdf,b62997101,Complete,Finish,Finish,3,poor quality,2023-02-18 10:18:09
f90b07c6-b9a7-4c9c-b79d-be22e0a02e9d,b79904053,Complete,Finish,Finish,3,nothing particularly impressive,2023-06-30 03:06:22
2b7734e0-c04e-456f-bc17-0d42ee6f6c15,b56439742,Cancel,Unfinished,Finish,0,,2023-04-10 04:56:13
e11d6031-7beb-456f-bdcf-9ac71c1c7066,b40804685,Underway,Finish,Unfinished,0,,2023-06-13 09:00:42
b00d3b02-fe13-4d9c-abe7-7c077e75edfd,b68312213,Underway,Finish,Unfinished,0,,2023-11-30 07:01:12
b128c7cb-e637-441b-be4a-04f07821994d,b87500802,Underway,Unfinished,Unfinished,0,,2023-03-17 01:49:30
d854a515-3062-4813-bcc9-d622e6f123fc,b87500802,Complete,Finish,Finish,1,,2023-05-21 10:39:12
621fb7e2-cf7e-4404-a8c4-07e00a127f56,b09294091,Cancel,Unfinished,Finish,0,,2023-11-25 14:04:58
95e5bd04-bd4a-41ae-a411-a04917ffc2a6,b70119270,Cancel,Unfinished,Finish,0,,2023-07-31 15:41:45
1b90a7c2-0f33-4f7f-b29e-1a0ead2627f1,b79904053,Complete,Finish,Finish,1,nothing particularly impressive,2023-07-17 19:57:27
6452f186-c2a6-463d-93a7-7f182b1ea22a,b70119270,Complete,Finish,Finish,2,,2023-07-31 09:11:15
bf550ea2-2236-4f43-b920-d8ef86d49407,b82572217,Underway,Unfinished,Finish,0,,2023-10-20 07:55:27
cece8214-c939-4ff2-be06-816275154df6,b76675206,Complete,Finish,Finish,1,no major issues,2023-03-07 19:48:42
9a78849c-dbe7-4326-86d9-10c657050d49,b89955315,Underway,Finish,Unfinished,0,,2023-11-26 01:24:44
529e9c31-7a17-4e38-815a-536834c3d01f,b06719585,Cancel,Unfinished,Finish,0,,2023-06-13 09:00:42
b63e3ddf-379d-4b17-b886-edd3282aa5db,b89766969,Underway,Unfinished,Unfinished,0,,2023-10-11 11:50:00
8214076c-b3cc-4b8c-9dd4-6222e367802d,b85582768,Underway,Unfinished,Finish,0,,2023-10-07 19:16:34
4df79c04-3fda-458d-a2dc-2ff76224f805,b50809533,Cancel,Unfinished,Finish,0,,2023-08-07 21:55:11
1fa9d7d2-d0d6-4fb0-a941-d02ad9d24fe8,b61791828,Underway,Finish,Unfinished,0,,2023-07-31 09:11:15
73c4b37a-718f-443f-8efe-94329554db56,b54508641,Underway,Unfinished,Finish,0,,2023-07-17 18:57:50
3906ae92-adbc-423e-aeff-ae53f7ce4632,b12395348,Complete,Finish,Finish,3,Confirmation takes too long,2023-06-13 15:22:25
49b830dd-a6b7-433e-8ec5-bc4d8b10d521,b94795771,Cancel,Unfinished,Unfinished,0,,2023-11-28 23:37:52
912ed510-c578-4722-b689-fccd4df3543f,b27927119,Complete,Finish,Finish,4,nothing particularly impressive,2023-07-31 15:41:45
b4bcebbb-dbba-49b1-bd31-c7ef15cedc62,b09294091,Complete,Finish,Finish,3,no major issues,2023-06-09 04:35:16
3700990b-ed67-4e7b-b136-78ae43ff0036,b02716888,Underway,Unfinished,Unfinished,0,,2023-04-16 18:22:28
083b1364-5cc5-48cd-b801-d7628ec876cf,b57155030,Underway,Unfinished,Unfinished,0,,2023-05-21 14:55:38
08761683-0970-4718-a7b1-8359c202b322,b02658750,Underway,Unfinished,Unfinished,0,,2023-11-28 23:37:52
1ca7150e-9964-4e8e-a7c2-e7ffa271b6fb,b64292752,Cancel,Unfinished,Unfinished,0,,2023-10-29 23:00:47
2f570d94-4ac8-4a2f-9fb8-a5ccfd207199,b07167467,Underway,Finish,Unfinished,0,,2023-11-17 11:29:18
0439dbd0-fdc2-4588-9aa5-4a0264ec4470,b69454785,Underway,Unfinished,Unfinished,0,,2023-03-31 08:23:44
1f1554a2-45db-49bc-bad7-ded08ef4d5f6,b14570699,Cancel,Unfinished,Finish,0,,2023-01-18 16:04:53
632e55f5-dcd8-4f26-a31d-81d2cc12d89b,b58174839,Underway,Finish,Unfinished,0,,2023-09-08 11:48:19
07fbf334-20c2-48f3-b495-8767ee5b87a1,b21366829,Complete,Finish,Finish,3,"Affordable prices, great value for money.",2023-03-13 03:08:43
a51787bd-f4c4-430a-bd69-66414a2a09a8,b46349333,Underway,Unfinished,Unfinished,0,,2023-07-05 00:13:59
907f35f3-923f-43e0-97fa-37e6f807a44d,b84865982,Underway,Finish,Unfinished,0,,2023-05-21 10:39:12
d78abee2-286f-4c03-9ac9-88fdc62ac711,b72176783,Underway,Unfinished,Unfinished,0,,2023-10-29 23:00:47
5433c2b9-7728-410a-986b-2846a9246ff5,b49117635,Underway,Finish,Unfinished,0,,2023-06-06 00:35:15
41b566fe-f12c-4b59-bd2a-0f7f2a75fbc0,b25478137,Cancel,Unfinished,Finish,0,,2023-07-09 08:14:50
0a42c1f7-265f-4f75-b11c-9bc98901b36e,b48711467,Complete,Finish,Finish,2,Confirmation takes too long,2023-05-19 02:09:36
01571ee0-4b08-4644-a505-7ddc6e4871a2,b14180145,Complete,Finish,Finish,3,,2023-06-06 00:35:15
57c195cb-f60f-4b7d-934a-7a77aabb5b10,b68209806,Underway,Unfinished,Finish,0,,2023-03-29 12:37:02
894815eb-f670-41f4-a9c0-e4de763aa6ca,b25478137,Underway,Finish,Unfinished,0,,2023-07-17 19:57:27
baee9ba5-10d3-4597-8618-925f0f886368,b68209806,Complete,Finish,Finish,2,,2023-05-21 10:39:12
314b6b1f-2399-4358-9b03-9f704092e134,b92679613,Underway,Finish,Unfinished,0,,2023-09-16 12:21:42
ed85ff5e-500c-4ffe-a305-a74ab9b87cf4,b16967217,Underway,Unfinished,Unfinished,0,,2023-12-02 18:50:37
1f02ff86-4d70-4f6f-8b60-a22c291d612d,b72176783,Underway,Unfinished,Finish,0,,2023-03-13 03:08:43
7f785498-aa71-4ad9-89f6-4cf17e01e70b,b70119270,Underway,Unfinished,Unfinished,0,,2023-11-17 07:42:21
079af61e-dfe2-49e4-aba8-3ea2f3718d92,b46349333,Underway,Unfinished,Unfinished,0,,2023-02-18 10:18:09
06db48e1-cb4a-4880-a89e-b8b993347f9e,b87248408,Underway,Finish,Unfinished,0,,2023-11-28 23:37:52
ff892e03-c42a-4369-917a-679aa9b56564,b82572217,Underway,Unfinished,Finish,0,,2023-03-17 01:49:30
dfafa181-e35d-4bbe-8b52-9907e794aa33,b57129627,Underway,Unfinished,Finish,0,,2023-06-16 06:21:22
8a7904b3-4799-4fb6-8141-6cf21f1e6ee5,b43124711,Underway,Finish,Unfinished,0,,2023-06-09 04:35:16
b13033f8-9003-4d81-9fef-dd69f7dd07e0,b77718072,Underway,Finish,Unfinished,0,,2023-01-31 14:12:16
38188255-3230-494c-b88a-eaf9851cad3f,b12997834,Cancel,Unfinished,Finish,0,,2023-09-05 04:15:57
33196007-8db0-4c92-8633-7c3394247ba0,b16967217,Underway,Unfinished,Unfinished,0,,2023-12-02 18:50:37
c6cca927-0efe-4fd7-8826-d145bc1accf1,b24734901,Underway,Finish,Unfinished,0,,2023-04-11 07:52:12
67a4575f-393e-4068-8a86-767da0608e91,b16967217,Underway,Finish,Unfinished,0,,2023-06-12 20:26:11
77638d28-3e81-4bcd-b5d9-92f3484a48a8,b77718072,Complete,Finish,Finish,4,,2023-01-12 06:06:26
545bd807-1e09-4205-af5b-85dc0f031c9b,b48711467,Underway,Unfinished,Finish,0,,2023-12-02 18:50:37
eb12db16-3b8f-4edb-a8bf-e07c9aced3ae,b12395348,Underway,Unfinished,Unfinished,0,,2023-02-18 10:18:09
4e2dbf72-4c74-45ef-8848-639b362f69a9,b82664252,Underway,Unfinished,Finish,0,,2023-05-21 10:39:12
b7410575-6ebf-4180-9677-42ebda15f195,b82982114,Cancel,Finish,Unfinished,0,,2023-01-18 16:04:53
